Time,x,Y,Z
2016-05-21 00:16:12.878048,48006.67,1640,3040
2016-05-21 00:16:12.886178,48006.67,1640,3040
2016-05-21 00:16:12.894308,48006.67,1640,3040
2016-05-21 00:16:12.902439,48020,1640,3040
2016-05-21 00:16:12.910569,48020,1640,3040
2016-05-21 00:16:12.918699,48020,1640,3040
2016-05-21 00:16:12.926829,48020,1640,3040
2016-05-21 00:16:12.934959,48026.67,1640,3040
2016-05-21 00:16:12.943089,48026.67,1640,3046.67
2016-05-21 00:16:12.951219,48026.67,1640,3046.67
2016-05-21 00:16:12.959349,48026.67,1640,3046.67
2016-05-21 00:16:12.967479,48026.67,1640,3046.67
2016-05-21 00:16:12.975609,48026.67,1640,3046.67
2016-05-21 00:16:12.983739,48020,1640,3046.67
2016-05-21 00:16:12.991869,48020,1640,3046.67
2016-05-21 00:16:14.000000,48020,1640,3046.67
2016-05-21 00:16:14.008130,48020,1640,3046.67
2016-05-21 00:16:14.016260,48020,1640,3046.67
2016-05-21 00:16:14.024390,48006.67,1633.33,3046.67
2016-05-21 00:16:14.032520,48006.67,1633.33,3046.67
2016-05-21 00:16:14.040650,48000,1633.33,3046.67
2016-05-21 00:16:14.048780,48000,1633.33,3046.67
2016-05-21 00:16:14.056910,48000,1633.33,3046.67
2016-05-21 00:16:14.065040,47993.33,1633.33,3046.67
2016-05-21 00:16:14.073170,47986.67,1633.33,3046.67
2016-05-21 00:16:14.081300,47993.33,1633.33,3046.67
2016-05-21 00:16:14.089430,47993.33,1633.33,3046.67
2016-05-21 00:16:14.097560,47986.67,1633.33,3046.67
2016-05-21 00:16:14.105691,47986.67,1633.33,3046.67
2016-05-21 00:16:14.113821,47986.67,1633.33,3046.67
2016-05-21 00:16:14.121951,47986.67,1633.33,3046.67
2016-05-21 00:16:14.130081,47986.67,1633.33,3046.67
2016-05-21 00:16:14.138211,47986.67,1633.33,3046.67
2016-05-21 00:16:14.146341,47986.67,1633.33,3046.67
2016-05-21 00:16:14.154471,47993.33,1633.33,3040
2016-05-21 00:16:14.162601,47993.33,1633.33,3040
2016-05-21 00:16:14.170731,47993.33,1633.33,3040
2016-05-21 00:16:14.178861,48000,1640,3040
2016-05-21 00:16:14.186991,48000,1633.33,3040
2016-05-21 00:16:14.195121,48000,1633.33,3040
2016-05-21 00:16:14.203252,48000,1640,3040
2016-05-21 00:16:14.211382,48006.67,1640,3040
2016-05-21 00:16:14.219512,48006.67,1640,3040
2016-05-21 00:16:14.227642,48020,1640,3040
2016-05-21 00:16:14.235772,48020,1640,3040
2016-05-21 00:16:14.243902,48020,1640,3040
2016-05-21 00:16:14.252032,48026.67,1640,3040
2016-05-21 00:16:14.260162,48020,1640,3040
2016-05-21 00:16:14.268292,48026.67,1640,3040
2016-05-21 00:16:14.276422,48026.67,1640,3046.67
2016-05-21 00:16:14.284552,48026.67,1640,3046.67
2016-05-21 00:16:14.292682,48026.67,1640,3040
2016-05-21 00:16:14.300813,48026.67,1640,3046.67
2016-05-21 00:16:14.308943,48026.67,1640,3046.67
2016-05-21 00:16:14.317073,48020,1640,3046.67
2016-05-21 00:16:14.325203,48020,1640,3046.67
2016-05-21 00:16:14.333333,48020,1640,3046.67
2016-05-21 00:16:14.341463,48020,1640,3046.67
2016-05-21 00:16:14.349593,48006.67,1640,3046.67
2016-05-21 00:16:14.357723,48006.67,1640,3046.67
2016-05-21 00:16:14.365853,48006.67,1640,3046.67
2016-05-21 00:16:14.373983,48000,1633.33,3046.67
2016-05-21 00:16:14.382113,48000,1633.33,3046.67
2016-05-21 00:16:14.390243,47993.33,1633.33,3046.67
2016-05-21 00:16:14.398373,47993.33,1633.33,3053.33
2016-05-21 00:16:14.406504,47993.33,1633.33,3046.67
2016-05-21 00:16:14.414634,47993.33,1633.33,3046.67
2016-05-21 00:16:14.422764,47993.33,1633.33,3046.67
2016-05-21 00:16:14.430894,47993.33,1633.33,3046.67
2016-05-21 00:16:14.439024,47993.33,1633.33,3046.67
2016-05-21 00:16:14.447154,47993.33,1633.33,3046.67
2016-05-21 00:16:14.455284,47986.67,1640,3046.67
2016-05-21 00:16:14.463414,47986.67,1640,3046.67
2016-05-21 00:16:14.471544,47986.67,1633.33,3046.67
2016-05-21 00:16:14.479674,47986.67,1633.33,3046.67
2016-05-21 00:16:14.487804,47993.33,1633.33,3040
2016-05-21 00:16:14.495934,48000,1633.33,3040
2016-05-21 00:16:14.504065,48000,1633.33,3040
2016-05-21 00:16:14.512195,47993.33,1633.33,3040
2016-05-21 00:16:14.520325,48000,1633.33,3040
2016-05-21 00:16:14.528455,48006.67,1640,3040
2016-05-21 00:16:14.536585,48006.67,1640,3040
2016-05-21 00:16:14.544715,48006.67,1640,3040
2016-05-21 00:16:14.552845,48020,1640,3040
2016-05-21 00:16:14.560975,48020,1633.33,3040
2016-05-21 00:16:14.569105,48020,1633.33,3040
2016-05-21 00:16:14.577235,48026.67,1640,3040
2016-05-21 00:16:14.585365,48026.67,1640,3040
2016-05-21 00:16:14.593495,48026.67,1640,3040
2016-05-21 00:16:14.601626,48026.67,1640,3040
2016-05-21 00:16:14.609756,48026.67,1640,3046.67
2016-05-21 00:16:14.617886,48026.67,1640,3046.67
2016-05-21 00:16:14.626016,48026.67,1640,3046.67
2016-05-21 00:16:14.634146,48020,1640,3046.67
2016-05-21 00:16:14.642276,48020,1640,3046.67
2016-05-21 00:16:14.650406,48020,1640,3046.67
2016-05-21 00:16:14.658536,48020,1640,3046.67
2016-05-21 00:16:14.666666,48006.67,1640,3046.67
2016-05-21 00:16:14.674796,48006.67,1640,3046.67
2016-05-21 00:16:14.682926,48000,1640,3046.67
2016-05-21 00:16:14.691056,48000,1633.33,3046.67
2016-05-21 00:16:14.699186,48000,1633.33,3046.67
2016-05-21 00:16:14.707317,47993.33,1633.33,3053.33
2016-05-21 00:16:14.715447,47993.33,1633.33,3053.33
2016-05-21 00:16:14.723577,47993.33,1633.33,3046.67
2016-05-21 00:16:14.731707,47986.67,1633.33,3046.67
2016-05-21 00:16:14.739837,47986.67,1633.33,3053.33
2016-05-21 00:16:14.747967,47986.67,1633.33,3053.33
2016-05-21 00:16:14.756097,47986.67,1640,3046.67
2016-05-21 00:16:14.764227,47986.67,1640,3046.67
2016-05-21 00:16:14.772357,47986.67,1640,3046.67
2016-05-21 00:16:14.780487,47993.33,1640,3046.67
2016-05-21 00:16:14.788617,47993.33,1633.33,3046.67
2016-05-21 00:16:14.796747,47986.67,1633.33,3046.67
2016-05-21 00:16:14.804878,47993.33,1633.33,3040
2016-05-21 00:16:14.813008,47993.33,1633.33,3046.67
2016-05-21 00:16:14.821138,47993.33,1640,3046.67
2016-05-21 00:16:14.829268,48000,1633.33,3046.67
2016-05-21 00:16:14.837398,48000,1633.33,3040
2016-05-21 00:16:14.845528,48006.67,1640,3040
2016-05-21 00:16:14.853658,48006.67,1640,3040
2016-05-21 00:16:14.861788,48020,1640,3046.67
